PROGRAM_CODE,PROJ_NAME,SPECIES_NAME,RUN_NAME,BROOD_YEAR,STOCK_NAME,STOCK_PROD_AREA_CODE,STOCK_CU_INDEX,STOCK_CU_NAME,STOCK_TYPE_CODE,REARING_TYPE_CODE,FACILITY_NAME,RELEASE_SITE_NAME,REL_CU_INDEX,REL_CU_NAME,RELEASE_STAGE_NAME,MRP_TAGCODE,RELEASE_YEAR,START_DATE,END_DATE,AVE_WEIGHT,PURPOSE_CODE,TRANSFER,RELEASE_COMMENT,RowNum,TaggedClip,TaggedNum,ShedTagNum,NoTagClip,NoTagNum,NoTagPartMarkNum,UnmarkedNum,TotalRelease
OPS,Spius Cr,Chinook,Spring,2018,Deadman R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Bonaparte R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,186153,2019,20190705,20190705,2.11,B,N,,1,AD,17266,0,,0,0,,17266
OPS,Spius Cr,Chinook,Spring,2018,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,184698,2020,20200514,20200516,16.34,P,N,,1,AD,40225,374,,0,0,,40599
OPS,Spius Cr,Chinook,Spring,2018,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,184879,2020,20200514,20200516,16.34,P,N,,1,AD,22251,207,,0,0,,22458
OPS,Spius Cr,Chinook,Spring,2018,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,185789,2020,20200514,20200516,16.34,P,N,,1,AD,34781,324,,0,0,,35105
OPS,Spius Cr,Chinook,Spring,2018,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,185887,2020,20200514,20200516,16.34,P,N,,1,AD,56875,529,,0,0,,57404
OPS,Spius Cr,Chinook,Spring,2018,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,185992,2020,20200514,20200516,16.34,P,N,,1,AD,27766,258,,0,0,,28024
OPS,Spius Cr,Chinook,Spring,2018,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spahomin Cr,,,Fed Fry,NOCN1891,2019,20190626,20190626,1.71,B,N,,1,,0,0,,0,0,15918,15918
OPS,Spius Cr,Chinook,Spring,2018,Salmon R/TOMF,TOMF,CK-14,SOUTH THOMPSON_SU_1.3,M,H,Spius Creek H,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Fed Fry,NOCN1892,2019,20190610,20190610,1.47,B,N,,1,,0,0,,0,0,63297,63297
OPS,Spius Cr,Chinook,Spring,2018,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN1893,2019,20190524,20190524,2.84,B,N,,1,,0,0,,0,0,5636,5636
OPS,Spius Cr,Chinook,Spring,2018,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN1895,2020,20200421,20200422,18.4,P,N,,1,,0,0,,0,0,28443,28443
OPS,Spius Cr,Chinook,Spring,2019,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN19148,2021,20210413,20210414,16.4,P,N,,1,,0,0,,0,0,23958,23958
OPS,Spius Cr,Chinook,Spring,2019,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN1966,2020,20200520,20200520,4.42,P,N,,1,,0,0,,0,0,48140,48140
OPS,Spius Cr,Chinook,Spring,2019,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,186561,2021,20210421,20210423,14.5,P,N,,1,AD,67533,210,,0,0,,67743
OPS,Spius Cr,Chinook,Spring,2019,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,186562,2021,20210421,20210423,14.5,P,N,,1,AD,73066,228,,0,0,,73294
OPS,Spius Cr,Chinook,Spring,2019,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,186563,2021,20210421,20210423,14.5,P,N,,1,AD,73242,228,,0,0,,73470
OPS,Spius Cr,Chinook,Spring,2019,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spahomin Cr,,,Fed Fry,NOCN1967,2020,20200603,20200603,1.76,P,N,,1,,0,0,,0,0,13295,13295
OPS,Spius Cr,Chinook,Spring,2019,Salmon R/TOMF,TOMF,CK-14,SOUTH THOMPSON_SU_1.3,M,H,Spius Creek H,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Fed Fry,NOCN1968,2020,20200611,20200622,3.21,P,N,,1,,0,0,,0,0,81058,81058
OPS,Spius Cr,Chinook,Spring,2019,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN19150,2021,20210419,20210420,16.1,P,N,,1,,0,0,,0,0,50974,50974
OPS,Spius Cr,Chinook,Spring,2019,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN1969,2020,20200519,20200519,2.6,P,N,,1,,0,0,,0,0,4336,4336
OPS,Spius Cr,Chinook,Spring,2020,Bowron R,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,W,H,Spius Creek H,Bowron R,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN2054,2021,20210427,20210427,2.2,P,N,,1,,0,0,,0,0,9571,9571
OPS,Spius Cr,Chinook,Spring,2020,Chilcotin R Low,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Spius Creek H,Chilcotin R (Low),CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN2036,2021,20210624,20210624,1.75,P,N,,1,,0,0,,0,0,4287,4287
OPS,Spius Cr,Chinook,Spring,2020,Chilcotin R Up,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,W,H,Spius Creek H,Fraser R Up,,,Fed Fry,NOCN2055,2021,20210506,20210506,1.49,P,N,,1,,0,0,,0,0,1241,1241
OPS,Spius Cr,Chinook,Spring,2020,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2032,2021,20210614,20210614,1.74,P,N,,1,,0,0,,0,0,36609,36609
OPS,Spius Cr,Chinook,Spring,2020,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN2099,2022,20220411,20220411,17.17,P,N,,1,,0,0,,0,0,23886,23886
OPS,Spius Cr,Chinook,Spring,2020,Cottonwood R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,W,H,Spius Creek H,Cottonwood R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN2056,2021,20210413,20210413,1.24,P,N,,1,,0,0,,0,0,9859,9859
OPS,Spius Cr,Chinook,Spring,2020,Indianpoint Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,W,H,Spius Creek H,Indianpoint Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Fed Fry,NOCN2057,2021,20210512,20210512,2.1,P,N,Release location was actually in Indianpoint Lake,1,,0,0,,0,0,3946,3946
OPS,Spius Cr,Chinook,Spring,2020,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,186804,2022,20220412,20220414,17.34,P,N,,1,AD,110743,1517,,0,0,,112260
OPS,Spius Cr,Chinook,Spring,2020,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spahomin Cr,,,Fed Fry,NOCN2029,2021,20210623,20210623,1.49,P,N,,1,,0,0,,0,0,15354,15354
OPS,Spius Cr,Chinook,Spring,2020,Salmon R/TOMF,TOMF,CK-14,SOUTH THOMPSON_SU_1.3,M,H,Spius Creek H,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Fed Fry,NOCN2034,2021,20210616,20210616,1.49,P,N,,1,,0,0,,0,0,32226,32226
OPS,Spius Cr,Chinook,Spring,2020,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN20100,2022,20220419,20220419,18.51,P,N,,1,,0,0,,0,0,27258,27258
OPS,Spius Cr,Chinook,Spring,2020,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2035,2021,20210615,20210615,1.78,P,N,,1,,0,0,,0,0,21383,21383
OPS,Spius Cr,Chinook,Spring,2021,Chilcotin R Low,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,M,H,Spius Creek H,Chilcotin R (Low),CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN2175,2022,20220721,20220721,5.23,P,N,,1,,0,0,,0,0,11734,11734
OPS,Spius Cr,Chinook,Spring,2021,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,186520,2023,20230417,20230417,14.3,P,N,,1,AD,35504,10589,,0,0,,46093
OPS,Spius Cr,Chinook,Spring,2021,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2172,2022,20220705,20220705,3.95,P,N,No Thermal due to flooding,1,,0,0,,0,0,31955,31955
OPS,Spius Cr,Chinook,Spring,2021,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,186603,2023,20230424,20230425,17,P,N,,1,AD,90982,10363,,0,0,,101345
OPS,Spius Cr,Chinook,Spring,2021,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,186863,2023,20230424,20230425,17,P,N,,1,AD,44839,5107,,0,0,,49946
OPS,Spius Cr,Chinook,Spring,2021,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spahomin Cr,,,Fed Fry,NOCN2171,2022,20220712,20220712,3.93,P,N,,1,,0,0,,0,0,9440,9440
OPS,Spius Cr,Chinook,Spring,2021,Salmon R/TOMF,TOMF,CK-14,SOUTH THOMPSON_SU_1.3,M,H,Spius Creek H,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Fed Fry,NOCN2173,2022,20220711,20220711,3.53,P,N,No Thermal due to flooding,1,,0,0,,0,0,72517,72517
OPS,Spius Cr,Chinook,Spring,2021,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,185277,2023,20230501,20230501,45.48,P,N,,1,AD,25029,6074,,0,0,,31103
OPS,Spius Cr,Chinook,Spring,2021,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2174,2022,20220706,20220706,3.63,P,N,No Thermal due to flooding,1,,0,0,,0,0,27456,27456
OPS,Spius Cr,Chinook,Spring,2022,Chilcotin R,UPFR,CK-10,MIDDLE FRASER RIVER_SP_1.3,W,H,Spius Creek H,Chilcotin R,CK-10,MIDDLE FRASER RIVER_SP_1.3,Fed Fry,NOCN2261,2023,20230710,20230710,2.45,B,N,,1,,0,0,,0,0,4656,4656
OPS,Spius Cr,Chinook,Spring,2022,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2262,2023,20230613,20230613,1.82,B,N,,1,,0,0,,0,0,52698,52698
OPS,Spius Cr,Chinook,Spring,2022,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN2291,2024,20240415,20240415,15.8,P,N,,1,,0,0,,0,0,29377,29377
OPS,Spius Cr,Chinook,Spring,2022,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spahomin Cr,,,Fed Fry,NOCN2263,2023,20230612,20230612,1.25,B, ,,1,,0,0,,0,0,14234,14234
OPS,Spius Cr,Chinook,Spring,2022,Salmon R/TOMF,TOMF,CK-14,SOUTH THOMPSON_SU_1.3,M,H,Spius Creek H,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Fed Fry,NOCN2264,2023,20230620,20230620,2.35,P,N,,1,,0,0,,0,0,80468,80468
OPS,Spius Cr,Chinook,Spring,2022,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2265,2023,20230614,20230614,2.11,P,N,,1,,0,0,,0,0,31590,31590
OPS,Spius Cr,Chinook,Spring,2022,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN2292,2024,20240422,20240423,18.7,P,N,,1,,0,0,,0,0,40874,40874
OPS,Spius Cr,Chinook,Spring,2023,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2363,2024,20240528,20240528,1.84,B,N,,1,,0,0,,0,0,42325,42325
OPS,Spius Cr,Chinook,Spring,2023,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2397,2024,20240528,20240528,1.84,B,N,,1,,0,0,,0,0,42325,42325
OPS,Spius Cr,Chinook,Spring,2023,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN2398,2025,20250414,20250414,15.73,P,N,,1,,0,0,,0,0,18190,18190
OPS,Spius Cr,Chinook,Spring,2023,Coldwater R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Coldwater R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN2399,2025,20250424,20250424,14.51,P,N,,1,,0,0,,0,0,23770,23770
OPS,Spius Cr,Chinook,Spring,2023,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Nicola R,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,187314,2025,20250422,20250423,16.57,P,N,,1,AD,171723,1412,,0,0,23,173158
OPS,Spius Cr,Chinook,Spring,2023,Nicola R,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spahomin Cr,,,Fed Fry,NOCN2364,2024,20240605,20240605,1.22,B, ,,1,,0,0,,0,0,13416,13416
OPS,Spius Cr,Chinook,Spring,2023,Salmon R/TOMF,TOMF,CK-14,SOUTH THOMPSON_SU_1.3,M,H,Spius Creek H,Salmon R/TOMF,CK-14,SOUTH THOMPSON_SU_1.3,Fed Fry,NOCN2365,2024,20240619,20240619,2.26,B,N,,1,,0,0,,0,0,54477,54477
OPS,Spius Cr,Chinook,Spring,2023,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Fed Fry,NOCN2366,2024,20240528,20240528,1.46,B,N,,1,,0,0,,0,0,14778,14778
OPS,Spius Cr,Chinook,Spring,2023,Spius Cr,TOMM,CK-17,LOWER THOMPSON_SP_1.2,M,H,Spius Creek H,Spius Cr,CK-17,LOWER THOMPSON_SP_1.2,Smolt 1+,NOCN2396,2025,20250425,20250425,15.55,P,N,,1,,0,0,,0,0,19293,19293
OPS,Spius Cr,Chinook,Summer,2014,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,W,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,181791,2015,20150615,20150615,3.35,B,N,,1,AD,42754,0,,0,0,1108,43862
OPS,Spius Cr,Chinook,Summer,2015,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,082749,2016,20160713,20160713,2.8,P,N,,1,AD,2126,0,,0,0,,2126
OPS,Spius Cr,Chinook,Summer,2015,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,082750,2016,20160713,20160713,2.8,P,N,,1,AD,2183,0,,0,0,,2183
OPS,Spius Cr,Chinook,Summer,2015,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,180777,2016,20160713,20160713,2.8,P,N,,1,AD,5215,0,,0,0,,5215
OPS,Spius Cr,Chinook,Summer,2015,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,180778,2016,20160713,20160713,2.8,P,N,,1,AD,5323,0,,0,0,,5323
OPS,Spius Cr,Chinook,Summer,2015,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,185622,2016,20160713,20160713,2.8,P,N,,1,AD,5829,0,,0,0,,5829
OPS,Spius Cr,Chinook,Summer,2015,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,185623,2016,20160713,20160713,2.8,P,N,,1,AD,6038,0,,0,0,,6038
OPS,Spius Cr,Chinook,Summer,2016,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,181927,2017,20170802,20170802,1,P,N,,1,AD,8479,0,,0,0,,8479
OPS,Spius Cr,Chinook,Summer,2017,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,181742,2018,20180619,20180619,2.9,P,N,,1,AD,1405,7,,0,0,,1412
OPS,Spius Cr,Chinook,Summer,2017,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,185980,2018,20180619,20180619,2.9,P,N,,1,AD,58398,293,,0,0,,58691
OPS,Spius Cr,Chinook,Summer,2018,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,183364,2019,20190523,20190523,2.68,B,N,,1,AD,2684,4,,0,0,,2688
OPS,Spius Cr,Chinook,Summer,2018,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,185977,2019,20190702,20190702,1.79,B,N,,1,AD,35433,59,,0,0,,35492
OPS,Spius Cr,Chinook,Summer,2019,Nahatlatch R,UPFR,CK-08,MIDDLE FRASER-FRASER CANYON_SP_1.3,W,H,Spius Creek H,Nahatlatch R,CK-08,MIDDLE FRASER-FRASER CANYON_SP_1.3,Fed Fry,NOCN1970,2020,20200625,20200625,2.42,P,N,,1,,0,0,,0,0,1265,1265
OPS,Spius Cr,Chinook,Summer,2021,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,186268,2022,20220719,20220719,3.82,P,N,,1,AD,3792,0,,0,0,,3792
OPS,Spius Cr,Chinook,Summer,2021,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,186269,2022,20220719,20220719,3.82,P,N,,1,AD,2116,0,,0,0,,2116
OPS,Spius Cr,Chinook,Summer,2022,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,W,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Smolt 1+,185280,2024,20240417,20240417,15.9,P,N,,1,AD,38746,2225,,0,0,,40971
OPS,Spius Cr,Chinook,Summer,2022,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,W,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,186386,2023,20230727,20230727,3.48,B,N,,1,AD,13615,516,,0,0,,14131
OPS,Spius Cr,Chinook,Summer,2023,Chilko R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,W,H,Spius Creek H,Chilko R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Fed Fry,183377,2024,20240709,20240709,3.36,B,N,,1,AD,10786,109,,0,0,,10895
OPS,Stuart R,Chinook,Summer,1982,Stuart R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,W,H,Stuart River,Stuart R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Smolt 0+,022360,1983,198304,19830426,4.6,B,N,LATE RELEASE,1,AD,23764,1593,,0,0,575,25932
OPS,Stuart R,Chinook,Summer,1982,Stuart R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,W,H,Stuart River,Stuart R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Smolt 0+,022361,1983,198304,19830406,3.3,B,N,EARLY RELEASE,1,AD,25901,1069,,0,0,527,27497
OPS,Tenderfoot Cr,Chinook,Fall,2019,Portage Cr,UPFR,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,W,H,Tenderfoot Creek H,Portage Cr,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,Smolt 1+,186486,2021,20210427,20210428,13.04,P,N,,1,AD,44449,1600,,0,0,,46049
OPS,Tenderfoot Cr,Chinook,Fall,2019,Portage Cr,UPFR,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,W,H,Tenderfoot Creek H,Portage Cr,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,Unfed,NOCN19151,2020,20200225,20200225,,P,N,fish were BKD low positive.,1,,0,0,,0,0,4030,4030
OPS,Tenderfoot Cr,Chinook,Fall,2020,Portage Cr,UPFR,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,W,H,Tenderfoot Creek H,Portage Cr,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,Smolt 1+,181775,2022,20220429,20220429,13.11,P,N,,1,AD,21740,3511,,0,0,,25251
OPS,Tenderfoot Cr,Chinook,Fall,2021,Portage Cr,UPFR,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,W,H,Tenderfoot Creek H,Portage Cr,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,Smolt 1+,185387,2023,20230426,20230426,15.61,P,N,,1,AD,15831,52,,0,0,,15883
OPS,Tenderfoot Cr,Chinook,Fall,2022,Portage Cr,UPFR,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,W,H,Tenderfoot Creek H,Portage Cr,CK-09,MIDDLE FRASER RIVER-PORTAGE_FA_1.3,Smolt 1+,186082,2024,20240404,20240405,13.48,P,N,,1,AD,30238,1000,,0,0,,31238
PIP,Car-Chilc (Williams) Sch,Chinook,Spring,2001,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Williams Lk Schools,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN0161,2002,200205,200205,2,B,N,,1,,0,0,,0,0,1620,1620
PIP,Car-Chilc (Williams) Sch,Chinook,Spring,2002,Dome Cr,UPFR,CK-12,UPPER FRASER RIVER_SP_1.3,M,H,Williams Lk Schools,Dome Cr,CK-12,UPPER FRASER RIVER_SP_1.3,Smolt 0+,NOCN02108,2003,200305,200305,3,B,N,,1,,0,0,,0,0,400,400
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,1994,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Quesnel R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Smolt 0+,NOCN94108,1995,199505,199505,3,B,N,,1,,0,0,,0,0,900,900
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,1995,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Quesnel R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Smolt 0+,NOCN95110,1996,199605,199605,3,B,Y,,1,,0,0,,0,0,900,900
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,1996,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Quesnel R,CK-11,MIDDLE FRASER RIVER_SU_1.3,Smolt 0+,NOCN9653,1997,19970515,19970531,3,B,N,,1,,0,0,,0,0,900,900
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,1997,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Smolt 0+,NOCN97124,1998,199805,199805,3,B,Y,,1,,0,0,,0,0,810,810
PIP,Car-Chilc (Williams) Sch,Chinook,Summer,1998,Quesnel R,UPFR,CK-11,MIDDLE FRASER RIVER_SU_1.3,M,H,Williams Lk Schools,Williams Lk R,,,Fed Fry,NOCN98138,1999,199905,199905,3,B,Y,,1,,0,0,,0,0,800,800
